,location,day,month,year,total_cases,day count,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
137,India,15,6,2020,343091.0,138,10667.0,11023.286,9900.0,380.0,346.714,248.61599999999999,7.73,7.9879999999999995,7.1739999999999995,0.275,0.251,1.2,,,,,,,,,115519.0,5774133.0,4.184,0.084,142814.0,0.10300000000000001,0.077,13.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
138,India,16,6,2020,354065.0,139,10974.0,11131.286,11903.0,2003.0,593.286,256.568,7.952000000000001,8.066,8.625,1.4509999999999998,0.43,1.21,,,,,,,,,146936.0,5921069.0,4.291,0.106,143565.0,0.10400000000000001,0.078,12.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
139,India,17,6,2020,366946.0,140,12881.0,11477.286,12237.0,334.0,590.714,265.902,9.334,8.317,8.867,0.242,0.428,1.21,,,,,,,,,163187.0,6084256.0,4.409,0.11800000000000001,146132.0,0.106,0.079,12.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
140,India,18,6,2020,380532.0,141,13586.0,11856.714,12573.0,336.0,582.143,275.747,9.845,8.592,9.111,0.243,0.42200000000000004,1.22,,,,,,,,,165412.0,6249668.0,4.529,0.12,148075.0,0.107,0.08,12.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
141,India,19,6,2020,395048.0,142,14516.0,12293.571000000002,12948.0,375.0,580.571,286.26599999999996,10.519,8.908,9.383,0.272,0.42100000000000004,1.22,,,,,,,,,176959.0,6426627.0,4.657,0.128,151883.0,0.11,0.081,12.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
142,India,20,6,2020,410451.0,143,15403.0,12789.857,13254.0,306.0,579.857,297.427,11.162,9.267999999999999,9.604,0.222,0.42,1.22,,,,,,,,,189869.0,6616496.0,4.795,0.138,158473.0,0.115,0.081,12.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
143,India,21,6,2020,425282.0,144,14831.0,13265.428999999998,13699.0,445.0,597.0,308.17400000000004,10.747,9.613,9.927,0.322,0.433,1.23,,,,,,,,,190730.0,6807226.0,4.933,0.138,164087.0,0.11900000000000001,0.081,12.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
144,India,22,6,2020,440215.0,145,14933.0,13874.857,14011.0,312.0,587.286,318.995,10.821,10.054,10.152999999999999,0.226,0.426,1.23,,,,,,,,,143267.0,6950493.0,5.037,0.10400000000000001,168051.0,0.122,0.083,12.1,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
145,India,23,6,2020,456183.0,146,15968.0,14588.286,14476.0,465.0,367.57099999999997,330.566,11.571,10.571,10.49,0.337,0.266,1.23,,,,,,,,,187223.0,7137716.0,5.172000000000001,0.136,173807.0,0.126,0.084,11.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
146,India,24,6,2020,473105.0,147,16922.0,15165.571000000002,14894.0,418.0,379.57099999999997,342.829,12.262,10.99,10.793,0.303,0.275,1.23,,,,,,,,,215195.0,7352911.0,5.327999999999999,0.156,181236.0,0.131,0.084,12.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
147,India,25,6,2020,490401.0,148,17296.0,15695.571000000002,15301.0,407.0,389.714,355.36199999999997,12.533,11.374,11.088,0.295,0.282,1.23,,,,,,,,,207871.0,7560782.0,5.479,0.151,187302.0,0.136,0.084,11.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
148,India,26,6,2020,508953.0,149,18552.0,16272.143,15685.0,384.0,391.0,368.805,13.443,11.790999999999999,11.366,0.278,0.28300000000000003,1.23,,,,,,,,,215446.0,7776228.0,5.635,0.156,192800.0,0.14,0.084,11.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
149,India,27,6,2020,528859.0,150,19906.0,16915.429,16095.0,410.0,405.85699999999997,383.23,14.425,12.258,11.663,0.297,0.294,1.23,,,,,,,,,220479.0,7996707.0,5.795,0.16,197173.0,0.14300000000000002,0.086,11.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
150,India,28,6,2020,548318.0,151,19459.0,17576.571,16475.0,380.0,396.57099999999997,397.33099999999996,14.100999999999999,12.737,11.937999999999999,0.275,0.287,1.23,,,,,,,,,231095.0,8227802.0,5.962000000000001,0.16699999999999998,202939.0,0.147,0.087,11.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
151,India,29,6,2020,566840.0,152,18522.0,18089.286,16893.0,418.0,411.714,410.75199999999995,13.422,13.107999999999999,12.241,0.303,0.298,1.23,,,,,,,,,170560.0,8398362.0,6.086,0.124,206838.0,0.15,0.087,11.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
152,India,30,6,2020,585481.0,153,18641.0,18471.143,17400.0,507.0,417.714,424.26,13.508,13.385,12.609000000000002,0.36700000000000005,0.303,1.22,,,,,,,,,210292.0,8608654.0,6.2379999999999995,0.152,210134.0,0.152,0.08800000000000001,11.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
153,India,7,1,2020,604641.0,154,19160.0,18790.857,17834.0,434.0,420.0,438.144,13.884,13.617,12.923,0.314,0.304,1.22,,,,,,,,,217931.0,8826585.0,6.396,0.158,210525.0,0.153,0.08900000000000001,11.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
154,India,7,2,2020,625544.0,155,20903.0,19306.143,18213.0,379.0,416.0,453.291,15.147,13.99,13.198,0.275,0.301,1.22,,,,,,,,,229588.0,9056173.0,6.562,0.166,213627.0,0.155,0.09,11.1,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
155,India,7,3,2020,648315.0,156,22771.0,19908.857,18655.0,442.0,424.286,469.792,16.500999999999998,14.427,13.517999999999999,0.32,0.307,1.22,,,,,,,,,241576.0,9297749.0,6.737,0.175,217360.0,0.158,0.092,10.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
156,India,7,4,2020,673165.0,157,24850.0,20615.143,19268.0,613.0,453.286,487.79900000000004,18.007,14.937999999999999,13.962,0.444,0.32799999999999996,1.22,,,,,,,,,242383.0,9540132.0,6.912999999999999,0.17600000000000002,220489.0,0.16,0.09300000000000001,10.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
157,India,7,5,2020,697413.0,158,24248.0,21299.286,19693.0,425.0,459.714,505.37,17.570999999999998,15.434000000000001,14.27,0.308,0.33299999999999996,1.22,,,,,,,,,248934.0,9789066.0,7.093999999999999,0.18,223038.0,0.162,0.095,10.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
158,India,7,6,2020,719664.0,159,22251.0,21832.0,20159.0,466.0,466.57099999999997,521.494,16.124000000000002,15.82,14.607999999999999,0.33799999999999997,0.33799999999999997,1.22,,,,,,,,,180596.0,9969662.0,7.224,0.131,224471.0,0.163,0.09699999999999999,10.3,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
159,India,7,7,2020,742417.0,160,22753.0,22419.429,20642.0,483.0,463.14300000000003,537.982,16.488,16.246,14.958,0.35,0.336,1.22,,,,,,,,,241430.0,10211092.0,7.399,0.175,228920.0,0.166,0.098,10.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
160,India,7,8,2020,767296.0,161,24879.0,23236.429,21129.0,487.0,470.714,556.01,18.028,16.838,15.311,0.353,0.341,1.22,,,,,,,,,262679.0,10473771.0,7.59,0.19,235312.0,0.171,0.099,10.1,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
161,India,7,9,2020,793802.0,162,26506.0,24036.857000000004,21604.0,475.0,484.42900000000003,575.217,19.207,17.418,15.655,0.344,0.35100000000000003,1.22,,,,,,,,,267061.0,10740832.0,7.7829999999999995,0.19399999999999998,240666.0,0.174,0.1,10.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
162,India,7,10,2020,820916.0,163,27114.0,24657.286,22123.0,519.0,495.42900000000003,594.865,19.648,17.868,16.031,0.376,0.359,1.22,,,,,,,,,283659.0,11024491.0,7.989,0.20600000000000002,246677.0,0.179,0.1,10.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
163,India,7,11,2020,849522.0,164,28606.0,25193.857000000004,22673.0,550.0,486.42900000000003,615.594,20.729,18.256,16.43,0.39899999999999997,0.35200000000000004,1.23,,,,,,,,,282511.0,11307002.0,8.193,0.205,252410.0,0.183,0.1,10.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
164,India,7,12,2020,878254.0,165,28732.0,25834.429,23174.0,501.0,497.286,636.414,20.82,18.721,16.793,0.363,0.36,1.23,,,,,,,,,280151.0,11587153.0,8.396,0.203,256870.0,0.18600000000000003,0.10099999999999999,9.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
165,India,13,7,2020,906752.0,166,28498.0,26726.857000000004,23727.0,553.0,509.714,657.065,20.651,19.367,17.192999999999998,0.401,0.369,1.23,,,,,,,,,219103.0,11806256.0,8.555,0.159,262371.0,0.19,0.102,9.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
166,India,14,7,2020,936181.0,167,29429.0,27680.571,24309.0,582.0,523.857,678.39,21.325,20.058,17.615,0.42200000000000004,0.38,1.24,,,,,,,,,286247.0,12092503.0,8.763,0.207,268773.0,0.195,0.10300000000000001,9.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
167,India,15,7,2020,968857.0,168,32676.0,28794.429,24914.0,605.0,540.714,702.068,23.678,20.865,18.054000000000002,0.43799999999999994,0.392,1.24,,,,,,,,,320161.0,12412664.0,8.995,0.23199999999999998,276985.0,0.201,0.10400000000000001,9.6,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
168,India,16,7,2020,1003832.0,169,34975.0,30004.286,25602.0,688.0,571.143,727.4119999999999,25.344,21.741999999999997,18.552,0.499,0.414,1.24,,,,,,,,,326826.0,12739490.0,9.231,0.237,285523.0,0.207,0.105,9.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
169,India,17,7,2020,1039084.0,170,35252.0,31166.857000000004,26273.0,671.0,592.857,752.957,25.545,22.585,19.038,0.486,0.43,1.24,,,,,,,,,333228.0,13072718.0,9.472999999999999,0.24100000000000002,292604.0,0.212,0.107,9.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
170,India,18,7,2020,1077781.0,171,38697.0,32608.429,26816.0,543.0,591.857,780.998,28.041,23.629,19.432000000000002,0.39299999999999996,0.429,1.24,,,,,,,,,361024.0,13433742.0,9.735,0.262,303820.0,0.22,0.107,9.3,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
171,India,19,7,2020,1118206.0,172,40425.0,34278.857,27497.0,681.0,617.571,810.2919999999999,29.293000000000003,24.84,19.925,0.493,0.44799999999999995,1.25,,,,,,,,,358127.0,13791869.0,9.994,0.26,314959.0,0.228,0.109,9.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
172,India,20,7,2020,1155338.0,173,37132.0,35512.286,28082.0,585.0,622.143,837.199,26.906999999999996,25.733,20.349,0.424,0.451,1.24,,,,,,,,,256039.0,14047908.0,10.18,0.18600000000000003,320236.0,0.23199999999999998,0.111,9.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
173,India,21,7,2020,1193078.0,174,37740.0,36699.571,28732.0,650.0,631.857,864.547,27.348000000000003,26.594,20.82,0.47100000000000003,0.45799999999999996,1.24,,,,,,,,,333395.0,14381303.0,10.421,0.242,326971.0,0.237,0.11199999999999999,8.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
174,India,22,7,2020,1238798.0,175,45720.0,38563.0,29861.0,1129.0,706.7139999999999,897.677,33.13,27.944000000000003,21.638,0.818,0.512,1.24,,,,,,,,,343243.0,14724546.0,10.67,0.249,330269.0,0.239,0.11699999999999999,8.6,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
175,India,23,7,2020,1288108.0,176,49310.0,40610.857,30601.0,740.0,714.143,933.409,35.732,29.428,22.175,0.536,0.517,1.24,,,,,,,,,350823.0,15075369.0,10.924000000000001,0.254,333697.0,0.242,0.122,8.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
176,India,24,7,2020,1337024.0,177,48916.0,42562.857,31358.0,757.0,726.429,968.855,35.446,30.843000000000004,22.723000000000003,0.5489999999999999,0.526,1.23,,,,,,,,,352801.0,15428170.0,11.18,0.256,336493.0,0.244,0.126,7.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
177,India,25,7,2020,1385635.0,178,48611.0,43979.143,32060.0,702.0,749.143,1004.08,35.225,31.869,23.232,0.509,0.5429999999999999,1.22,,,,,,,,,420898.0,15849068.0,11.485,0.305,345047.0,0.25,0.127,7.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
178,India,26,7,2020,1435616.0,179,49981.0,45344.28599999999,32771.0,711.0,753.429,1040.298,36.218,32.858000000000004,23.747,0.515,0.546,1.22,,,,,,,,,442263.0,16291331.0,11.805,0.32,357066.0,0.259,0.127,7.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
179,India,27,7,2020,1480073.0,180,44457.0,46390.71400000001,33408.0,637.0,760.857,1072.513,32.215,33.616,24.209,0.462,0.551,1.21,,,,,,,,,515472.0,16806803.0,12.179,0.374,394128.0,0.28600000000000003,0.11800000000000001,8.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
180,India,28,7,2020,1531669.0,181,51596.0,48370.143,34193.0,785.0,780.143,1109.902,37.388000000000005,35.051,24.776999999999997,0.569,0.565,1.2,,,,,,,,,528082.0,17334885.0,12.561,0.38299999999999995,421940.0,0.306,0.115,8.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
181,India,29,7,2020,1581963.0,182,50294.0,49023.570999999996,34955.0,762.0,727.7139999999999,1146.346,36.445,35.524,25.33,0.552,0.527,1.19,,,,,,,,,408855.0,17743740.0,12.857999999999999,0.29600000000000004,431313.0,0.313,0.114,8.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
182,India,30,7,2020,1634746.0,183,52783.0,49519.71400000001,35718.0,763.0,731.0,1184.595,38.248000000000005,35.884,25.883000000000003,0.5529999999999999,0.53,1.18,,,,,,,,,446642.0,18190382.0,13.181,0.324,445002.0,0.322,0.111,9.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
183,India,31,7,2020,1695988.0,184,61242.0,51280.570999999996,36511.0,793.0,736.143,1228.973,44.378,37.16,26.456999999999997,0.575,0.5329999999999999,1.18,,,,,,,,,642588.0,18832970.0,13.647,0.466,486400.0,0.35200000000000004,0.105,9.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
184,India,8,1,2020,1750723.0,185,54735.0,52155.429000000004,37364.0,853.0,757.7139999999999,1268.636,39.663000000000004,37.794000000000004,27.075,0.618,0.5489999999999999,1.17,,,,,,,,,525689.0,19358659.0,14.027999999999999,0.381,501370.0,0.363,0.10400000000000001,9.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
185,India,8,2,2020,1803695.0,186,52972.0,52582.71400000001,38135.0,771.0,766.2860000000001,1307.021,38.385,38.103,27.634,0.5589999999999999,0.555,1.16,,,,,,,,,463172.0,19821831.0,14.364,0.336,504357.0,0.365,0.10400000000000001,9.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
186,India,8,3,2020,1855745.0,187,52050.0,53667.429000000004,38938.0,803.0,790.0,1344.7379999999998,37.717,38.889,28.215999999999998,0.5820000000000001,0.5720000000000001,1.15,,,,,,,,,381027.0,20202858.0,14.64,0.276,485151.0,0.35200000000000004,0.111,9.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
187,India,8,4,2020,1908254.0,188,52509.0,53797.857,39795.0,857.0,800.2860000000001,1382.7879999999998,38.05,38.984,28.837,0.621,0.58,1.15,,,,,,,,,661892.0,20864750.0,15.119000000000002,0.48,504266.0,0.365,0.107,9.4,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
188,India,8,5,2020,1964536.0,189,56282.0,54653.28599999999,40699.0,904.0,820.571,1423.5720000000001,40.784,39.604,29.491999999999997,0.655,0.595,1.14,,,,,,,,,619652.0,21484402.0,15.568,0.449,534380.0,0.387,0.102,9.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
189,India,8,6,2020,2027074.0,190,62538.0,56046.857,41585.0,886.0,838.143,1468.89,45.317,40.614000000000004,30.134,0.642,0.607,1.14,,,,,,,,,664949.0,22149351.0,16.05,0.48200000000000004,565567.0,0.41,0.099,10.1,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
190,India,8,7,2020,2088611.0,191,61537.0,56089.0,42518.0,933.0,858.143,1513.481,44.592,40.644,30.81,0.6759999999999999,0.622,1.13,,,,,,,,,639042.0,22788393.0,16.512999999999998,0.46299999999999997,565060.0,0.409,0.099,10.1,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
191,India,8,8,2020,2153010.0,192,64399.0,57469.570999999996,43379.0,861.0,859.2860000000001,1560.1470000000002,46.666000000000004,41.644,31.434,0.624,0.623,1.13,,,,,,,,,598778.0,23387171.0,16.947,0.434,575502.0,0.41700000000000004,0.1,10.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
192,India,8,9,2020,2215074.0,193,62064.0,58768.429000000004,44386.0,1007.0,893.0,1605.121,44.974,42.586000000000006,32.164,0.73,0.647,1.12,,,,,,,,,719364.0,24106535.0,17.468,0.521,612101.0,0.444,0.096,10.4,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
193,India,8,10,2020,2268675.0,194,53601.0,58990.0,45257.0,871.0,902.7139999999999,1643.9620000000002,38.841,42.746,32.795,0.631,0.654,1.12,,,,,,,,,477023.0,24583558.0,17.814,0.34600000000000003,625814.0,0.45299999999999996,0.094,10.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
194,India,8,11,2020,2329638.0,195,60963.0,60197.71400000001,46091.0,834.0,899.429,1688.138,44.176,43.621,33.399,0.604,0.652,1.11,,,,,,,,,698290.0,25281848.0,18.32,0.506,631014.0,0.457,0.095,10.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
195,India,8,12,2020,2396637.0,196,66999.0,61728.71400000001,47033.0,942.0,904.857,1736.6879999999999,48.55,44.731,34.082,0.6829999999999999,0.6559999999999999,1.1,,,,,,,,,733449.0,26015297.0,18.852,0.531,647271.0,0.469,0.095,10.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
196,India,13,8,2020,2461190.0,197,64553.0,62016.570999999996,48040.0,1007.0,922.143,1783.465,46.777,44.93899999999999,34.811,0.73,0.6679999999999999,1.1,,,,,,,,,830391.0,26845688.0,19.453,0.602,670905.0,0.486,0.092,10.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
197,India,14,8,2020,2525922.0,198,64732.0,62473.0,49036.0,996.0,931.143,1830.372,46.907,45.27,35.533,0.722,0.675,1.09,,,,,,,,,848728.0,27694416.0,20.067999999999998,0.615,700860.0,0.508,0.08900000000000001,11.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
198,India,15,8,2020,2589952.0,199,64030.0,62420.28599999999,49980.0,944.0,943.0,1876.771,46.398,45.232,36.217,0.684,0.6829999999999999,1.09,,,,,,,,,868679.0,28563095.0,20.698,0.629,739418.0,0.536,0.084,11.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
